contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr6_r_008;23.326238603028514
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_f_007;23.34042174936666
('a', 'a~');('fr', 'fr');different;fr_fr1_f_005;fr_fr7_r_008;23.226299387925454
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_f_007;23.555075897886113
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr2_r_008;23.151613994595692
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_f_007;23.282153346401902
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr3_r_008;23.12685022111735
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_f_007;23.3037964560592
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr4_r_008;23.20770637767576
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_f_007;23.307271939441467
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr5_r_008;23.328896032089418
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_f_007;23.141515962166572
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr6_r_008;23.12697257441087
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_f_007;23.040440240804475
('a', 'a~');('fr', 'fr');different;fr_fr1_r_006;fr_fr7_r_008;23.11536853788509
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_f_007;23.323666233073805
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr1_r_008;23.429486103358375
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_f_007;23.286117475308743
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr3_r_008;23.29316075694166
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_f_007;23.30924336404161
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr4_r_008;23.28331335762863
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_f_007;23.251526733757117
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr5_r_008;23.486772022681617
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_f_007;23.348057057644144
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr6_r_008;23.188239834869734
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_f_007;23.453090483384525
('a', 'a~');('fr', 'fr');different;fr_fr2_f_005;fr_fr7_r_008;23.21446013722719
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_f_007;23.188674357164604
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr1_r_008;23.298697274778355
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_f_007;23.158588344090127
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr3_r_008;23.093473919069737
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_f_007;23.254679042400532
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr4_r_008;23.307137819765952
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_f_007;23.36579156766428
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr5_r_008;23.289592230243343
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_f_007;23.223368578036215
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr6_r_008;23.00329028490604
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_f_007;23.163690623448417
('a', 'a~');('fr', 'fr');different;fr_fr2_r_006;fr_fr7_r_008;23.129445883187962
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_f_007;23.190872237201898
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr1_r_008;23.248868121434704
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_f_007;23.43908371757554
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr2_r_008;23.177269461628725
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_f_007;23.195549932371577
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr4_r_008;23.13421295060044
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_f_007;23.09320646847998
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr5_r_008;23.374681233387236
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_f_007;23.053249658788395
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr6_r_008;23.235098929536957
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_f_007;23.195052996780166
('a', 'a~');('fr', 'fr');different;fr_fr3_f_005;fr_fr7_r_008;23.092589152515437
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_f_007;23.51539318333447
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr1_r_008;23.487871868374086
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_f_007;23.656765268765145
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr2_r_008;23.544304787472967
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_f_007;23.531515677837756
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr4_r_008;23.254269117030727
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_f_007;23.63515768433185
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr5_r_008;23.505404166122414
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_f_007;23.415333799644344
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr6_r_008;23.345535580551196
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_f_007;23.422161356451813
('a', 'a~');('fr', 'fr');different;fr_fr3_r_006;fr_fr7_r_008;23.334307891739662
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_f_007;23.301050639676177
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr1_r_008;23.381998579736887
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_f_007;23.449952713236073
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr2_r_008;23.06664989391834
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_f_007;23.276305792916013
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr3_r_008;23.160542719790037
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_f_007;23.274644491047262
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr5_r_008;23.378673431216637
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_f_007;23.25585805697727
('a', 'a~');('fr', 'fr');different;fr_fr4_f_005;fr_fr6_r_008;23.195961398554147
