contrast;language;condition;file1;file2;distance
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_f_007;15.057714764916462
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr6_r_008;13.017622336749456
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_f_007;15.433942813387153
('a', 'a~');('fr', 'fr');different;fr_fr5_f_005;fr_fr7_r_008;14.100761186698367
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_f_007;15.272834144339075
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr1_r_008;18.7544086023429
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_f_007;10.75133722093044
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr2_r_008;16.61423490505987
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_f_007;14.532412376603794
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr3_r_008;15.771915735493973
('a', 'a~');('fr', 'fr');different;fr_fr5_r_006;fr_fr4_f_007;11.496635156498982
